id,season,gameType,venue,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,tvBroadcasts,awayTeam,homeTeam,periodDescriptor,gameOutcome,winningGoalie,winningGoalScorer,threeMinRecap,threeMinRecapFr,gameCenterLink,condensedGame,condensedGameFr,specialEvent,ticketsLink,ticketsLinkFr
2025020691,20252026,2,{'default': 'Ball Arena'},FALSE,2026-01-09T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,"[{'id': 294, 'market': 'A', 'countryCode': 'CA', 'network': 'TSN5', 'sequenceNumber': 135}, {'id': 230, 'market': 'A', 'countryCode': 'CA', 'network': 'RDS2', 'sequenceNumber': 146}, {'id': 2, 'market': 'H', 'countryCode': 'US', 'network': 'ALT', 'sequenceNumber': 385}, {'id': 336, 'market': 'H', 'countryCode': 'US', 'network': 'KTVD', 'sequenceNumber': 623}]","{'id': 9, 'commonName': {'default': 'Senators', 'fr': 'Sénateurs'}, 'placeName': {'default': 'Ottawa'}, 'placeNameWithPreposition': {'default': 'Ottawa', 'fr': ""d'Ottawa""}, 'abbrev': 'OTT', 'logo': 'https://assets.nhle.com/logos/nhl/svg/OTT_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/OTT_dark.svg', 'awaySplitSquad': False, 'score': 2}","{'id': 21, 'commonName': {'default': 'Avalanche'}, 'placeName': {'default': 'Colorado'}, 'placeNameWithPreposition': {'default': 'Colorado', 'fr': 'du Colorado'}, 'abbrev': 'COL', 'logo': 'https://assets.nhle.com/logos/nhl/svg/COL_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/COL_dark.svg', 'homeSplitSquad': False, 'score': 8}","{'number': 3, 'periodType': 'REG', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'REG'},"{'playerId': 8475809, 'firstInitial': {'default': 'S.'}, 'lastName': {'default': 'Wedgewood'}}","{'playerId': 8480069, 'firstInitial': {'default': 'C.'}, 'lastName': {'default': 'Makar'}}",/video/ott-at-col-recap-6387455487112,/fr/video/ott-vs-col-08-01-2026-resume-6387455087112,/gamecenter/ott-vs-col/2026/01/08/2025020691,/video/ott-at-col-condensed-game-6387455765112,/fr/video/match-condense-senators-avalanche-08-01-2026-6387455280112,,,
2025020692,20252026,2,{'default': 'T-Mobile Arena'},FALSE,2026-01-09T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,"[{'id': 282, 'market': 'N', 'countryCode': 'CA', 'network': 'SN', 'sequenceNumber': 21}, {'id': 284, 'market': 'N', 'countryCode': 'CA', 'network': 'SN1', 'sequenceNumber': 113}, {'id': 281, 'market': 'N', 'countryCode': 'CA', 'network': 'TVAS', 'sequenceNumber': 120}, {'id': 565, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNOH', 'sequenceNumber': 286}, {'id': 521, 'market': 'H', 'countryCode': 'US', 'network': 'SCRIPPS', 'sequenceNumber': 657}]","{'id': 29, 'commonName': {'default': 'Blue Jackets'}, 'placeName': {'default': 'Columbus'}, 'placeNameWithPreposition': {'default': 'Columbus', 'fr': 'de Columbus'}, 'abbrev': 'CBJ', 'logo': 'https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/CBJ_dark.svg', 'awaySplitSquad': False, 'score': 3}","{'id': 54, 'commonName': {'default': 'Golden Knights'}, 'placeName': {'default': 'Vegas'}, 'placeNameWithPreposition': {'default': 'Vegas', 'fr': 'de Vegas'}, 'abbrev': 'VGK', 'logo': 'https://assets.nhle.com/logos/nhl/svg/VGK_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/VGK_dark.svg', 'homeSplitSquad': False, 'score': 5}","{'number': 3, 'periodType': 'REG', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'REG'},"{'playerId': 8481033, 'firstInitial': {'default': 'A.'}, 'lastName': {'default': 'Schmid'}}","{'playerId': 8475913, 'firstInitial': {'default': 'M.'}, 'lastName': {'default': 'Stone'}}",/video/cbj-at-vgk-recap-6387457791112,/fr/video/cbj-vs-vgk-08-01-2026-resume-6387455831112,/gamecenter/cbj-vs-vgk/2026/01/08/2025020692,/video/cbj-at-vgk-condensed-game-6387455722112,/fr/video/match-condense-blue-jackets-golden-knights-08-01-2026-6387457101112,,,
2025020693,20252026,2,{'default': 'Climate Pledge Arena'},FALSE,2026-01-09T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,"[{'id': 568, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNNOX', 'sequenceNumber': 285}, {'id': 554, 'market': 'H', 'countryCode': 'US', 'network': 'KHN/Prime', 'sequenceNumber': 348}, {'id': 569, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNWI', 'sequenceNumber': 419}, {'id': 388, 'market': 'H', 'countryCode': 'US', 'network': 'KONG', 'sequenceNumber': 654}]","{'id': 30, 'commonName': {'default': 'Wild'}, 'placeName': {'default': 'Minnesota'}, 'placeNameWithPreposition': {'default': 'Minnesota', 'fr': 'du Minnesota'}, 'abbrev': 'MIN', 'logo': 'https://assets.nhle.com/logos/nhl/svg/MIN_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/MIN_dark.svg', 'awaySplitSquad': False, 'score': 3}","{'id': 55, 'commonName': {'default': 'Kraken'}, 'placeName': {'default': 'Seattle'}, 'placeNameWithPreposition': {'default': 'Seattle', 'fr': 'de Seattle'}, 'abbrev': 'SEA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/SEA_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/SEA_dark.svg', 'homeSplitSquad': False, 'score': 2}","{'number': 4, 'periodType': 'OT', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'OT'},"{'playerId': 8482661, 'firstInitial': {'default': 'J.'}, 'lastName': {'default': 'Wallstedt'}}","{'playerId': 8475692, 'firstInitial': {'default': 'M.'}, 'lastName': {'default': 'Zuccarello'}}",/video/min-at-sea-recap-6387457105112,/fr/video/min-vs-sea-08-01-2026-resume-6387456711112,/gamecenter/min-vs-sea/2026/01/08/2025020693,/video/min-at-sea-condensed-game-6387457591112,/fr/video/match-condense-wild-kraken-08-01-2026-6387456114112,,,
2025020694,20252026,2,{'default': 'United Center'},FALSE,2026-01-10T01:00:00Z,-05:00,-06:00,America/Chicago,OFF,OK,"[{'id': 290, 'market': 'N', 'countryCode': 'CA', 'network': 'SNP', 'sequenceNumber': 33}, {'id': 324, 'market': 'N', 'countryCode': 'US', 'network': 'NHLN', 'sequenceNumber': 35}, {'id': 281, 'market': 'N', 'countryCode': 'CA', 'network': 'TVAS', 'sequenceNumber': 120}, {'id': 551, 'market': 'H', 'countryCode': 'US', 'network': 'CHSN', 'sequenceNumber': 254}, {'id': 520, 'market': 'A', 'countryCode': 'US', 'network': 'MNMT2', 'sequenceNumber': 418}]","{'id': 15, 'commonName': {'default': 'Capitals'}, 'placeName': {'default': 'Washington'}, 'placeNameWithPreposition': {'default': 'Washington', 'fr': 'de Washington'}, 'abbrev': 'WSH', 'logo': 'https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/WSH_secondary_dark.svg', 'awaySplitSquad': False, 'score': 5}","{'id': 16, 'commonName': {'default': 'Blackhawks'}, 'placeName': {'default': 'Chicago'}, 'placeNameWithPreposition': {'default': 'Chicago', 'fr': 'de Chicago'}, 'abbrev': 'CHI', 'logo': 'https://assets.nhle.com/logos/nhl/svg/CHI_light.svg?season=20252026', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/CHI_dark.svg?season=20252026', 'homeSplitSquad': False, 'score': 1}","{'number': 3, 'periodType': 'REG', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'REG'},"{'playerId': 8480313, 'firstInitial': {'default': 'L.'}, 'lastName': {'default': 'Thompson'}}","{'playerId': 8481580, 'firstInitial': {'default': 'C.'}, 'lastName': {'default': 'McMichael'}}",/video/wsh-at-chi-recap-6387508624112,/fr/video/wsh-vs-chi-09-01-2026-resume-6387507847112,/gamecenter/wsh-vs-chi/2026/01/09/2025020694,/video/wsh-at-chi-condensed-game-6387509436112,/fr/video/match-condense-capitals-blackhawks-09-01-2026-6387510486112,,,
2025020695,20252026,2,{'default': 'Canada Life Centre'},FALSE,2026-01-10T01:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,"[{'id': 292, 'market': 'H', 'countryCode': 'CA', 'network': 'TSN3', 'sequenceNumber': 134}, {'id': 564, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNW', 'sequenceNumber': 288}]","{'id': 26, 'commonName': {'default': 'Kings'}, 'placeName': {'default': 'Los Angeles'}, 'placeNameWithPreposition': {'default': 'Los Angeles', 'fr': 'de Los Angeles'}, 'abbrev': 'LAK', 'logo': 'https://assets.nhle.com/logos/nhl/svg/LAK_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/LAK_dark.svg', 'awaySplitSquad': False, 'score': 1}","{'id': 52, 'commonName': {'default': 'Jets'}, 'placeName': {'default': 'Winnipeg'}, 'placeNameWithPreposition': {'default': 'Winnipeg', 'fr': 'de Winnipeg'}, 'abbrev': 'WPG', 'logo': 'https://assets.nhle.com/logos/nhl/svg/WPG_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/WPG_dark.svg', 'homeSplitSquad': False, 'score': 5}","{'number': 3, 'periodType': 'REG', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'REG'},"{'playerId': 8477480, 'firstInitial': {'default': 'E.'}, 'lastName': {'default': 'Comrie'}}","{'playerId': 8481043, 'firstInitial': {'default': 'C.'}, 'lastName': {'default': 'Koepke'}}",/video/lak-at-wpg-recap-6387509831112,/fr/video/lak-vs-wpg-09-01-2026-resume-6387509116112,/gamecenter/lak-vs-wpg/2026/01/09/2025020695,/video/lak-at-wpg-condensed-game-6387510012112,/fr/video/match-condense-kings-jets-09-01-2026-6387509232112,,,
2025020696,20252026,2,{'default': 'Delta Center'},FALSE,2026-01-10T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,"[{'id': 566, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNMW', 'sequenceNumber': 201}, {'id': 573, 'market': 'A', 'countryCode': 'US', 'network': 'KMOV-TV', 'sequenceNumber': 203}, {'id': 572, 'market': 'A', 'countryCode': 'US', 'network': 'Matrix-MW', 'sequenceNumber': 204}, {'id': 558, 'market': 'H', 'countryCode': 'US', 'network': 'Utah16', 'sequenceNumber': 381}]","{'id': 19, 'commonName': {'default': 'Blues'}, 'placeName': {'default': 'St. Louis'}, 'placeNameWithPreposition': {'default': 'St. Louis', 'fr': 'de St. Louis'}, 'abbrev': 'STL', 'logo': 'https://assets.nhle.com/logos/nhl/svg/STL_light.svg?season=20252026', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/STL_dark.svg?season=20252026', 'awaySplitSquad': False, 'score': 2}","{'id': 68, 'commonName': {'default': 'Mammoth'}, 'placeName': {'default': 'Utah'}, 'placeNameWithPreposition': {'default': 'Utah', 'fr': ""de l'Utah""}, 'abbrev': 'UTA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/UTA_light.svg?season=20252026', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/UTA_dark.svg?season=20252026', 'homeSplitSquad': False, 'score': 4}","{'number': 3, 'periodType': 'REG', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'REG'},"{'playerId': 8478872, 'firstInitial': {'default': 'K.'}, 'lastName': {'default': 'Vejmelka'}}","{'playerId': 8480434, 'firstInitial': {'default': 'S.'}, 'lastName': {'default': 'Durzi'}}",/video/stl-at-uta-recap-6387511267112,/fr/video/stl-vs-uta-09-01-2026-resume-6387512434112,/gamecenter/stl-vs-uta/2026/01/09/2025020696,/video/stl-at-uta-condensed-game-6387513121112,/fr/video/match-condense-blues-mammoth-09-01-2026-6387511935112,,,
2025020711,20252026,2,{'default': 'Canada Life Centre'},FALSE,2026-01-11T19:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,"[{'id': 324, 'market': 'N', 'countryCode': 'US', 'network': 'NHLN', 'sequenceNumber': 35}, {'id': 292, 'market': 'H', 'countryCode': 'CA', 'network': 'TSN3', 'sequenceNumber': 134}, {'id': 409, 'market': 'A', 'countryCode': 'US', 'network': 'MSGSN', 'sequenceNumber': 411}]","{'id': 1, 'commonName': {'default': 'Devils'}, 'placeName': {'default': 'New Jersey'}, 'placeNameWithPreposition': {'default': 'New Jersey', 'fr': 'du New Jersey'}, 'abbrev': 'NJD', 'logo': 'https://assets.nhle.com/logos/nhl/svg/NJD_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/NJD_dark.svg', 'awaySplitSquad': False, 'score': 3}","{'id': 52, 'commonName': {'default': 'Jets'}, 'placeName': {'default': 'Winnipeg'}, 'placeNameWithPreposition': {'default': 'Winnipeg', 'fr': 'de Winnipeg'}, 'abbrev': 'WPG', 'logo': 'https://assets.nhle.com/logos/nhl/svg/WPG_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/WPG_dark.svg', 'homeSplitSquad': False, 'score': 4}","{'number': 3, 'periodType': 'REG', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'REG'},"{'playerId': 8476945, 'firstInitial': {'default': 'C.'}, 'lastName': {'default': 'Hellebuyck'}}","{'playerId': 8476871, 'firstInitial': {'default': 'T.'}, 'lastName': {'default': 'Pearson'}}",/video/njd-at-wpg-recap-6387577756112,/fr/video/njd-vs-wpg-11-01-2026-resume-6387577365112,/gamecenter/njd-vs-wpg/2026/01/11/2025020711,/video/njd-at-wpg-condensed-game-6387576672112,/fr/video/match-condense-devils-jets-11-01-2026-6387576665112,,,
2025020712,20252026,2,{'default': 'TD Garden'},FALSE,2026-01-11T22:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,"[{'id': 287, 'market': 'N', 'countryCode': 'CA', 'network': 'SNE', 'sequenceNumber': 30}, {'id': 281, 'market': 'N', 'countryCode': 'CA', 'network': 'TVAS', 'sequenceNumber': 120}, {'id': 528, 'market': 'A', 'countryCode': 'US', 'network': 'SN-PIT', 'sequenceNumber': 384}, {'id': 31, 'market': 'H', 'countryCode': 'US', 'network': 'NESN', 'sequenceNumber': 405}]","{'id': 5, 'commonName': {'default': 'Penguins'}, 'placeName': {'default': 'Pittsburgh'}, 'placeNameWithPreposition': {'default': 'Pittsburgh', 'fr': 'de Pittsburgh'}, 'abbrev': 'PIT', 'logo': 'https://assets.nhle.com/logos/nhl/svg/PIT_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/PIT_dark.svg', 'awaySplitSquad': False, 'score': 0}","{'id': 6, 'commonName': {'default': 'Bruins'}, 'placeName': {'default': 'Boston'}, 'placeNameWithPreposition': {'default': 'Boston', 'fr': 'de Boston'}, 'abbrev': 'BOS', 'logo': 'https://assets.nhle.com/logos/nhl/svg/BOS_light.svg?season=20252026', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/BOS_dark.svg?season=20252026', 'homeSplitSquad': False, 'score': 1}","{'number': 3, 'periodType': 'REG', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'REG'},"{'playerId': 8476914, 'firstInitial': {'default': 'J.'}, 'lastName': {'default': 'Korpisalo'}}","{'playerId': 8478042, 'firstInitial': {'default': 'V.'}, 'lastName': {'default': 'Arvidsson'}}",/video/pit-at-bos-recap-6387581444112,/fr/video/pit-vs-bos-11-01-2026-resume-6387582816112,/gamecenter/pit-vs-bos/2026/01/11/2025020712,/video/pit-at-bos-condensed-game-6387582921112,/fr/video/match-condense-penguins-bruins-11-01-2026-6387583502112,,,
2025020713,20252026,2,{'default': 'Bridgestone Arena'},FALSE,2026-01-12T00:00:00Z,-05:00,-06:00,US/Central,OFF,OK,"[{'id': 333, 'market': 'N', 'countryCode': 'CA', 'network': 'SNE (JIP)', 'sequenceNumber': 1}, {'id': 283, 'market': 'N', 'countryCode': 'CA', 'network': 'SN360', 'sequenceNumber': 114}, {'id': 561, 'market': 'H', 'countryCode': 'US', 'network': 'FDSNSO', 'sequenceNumber': 202}, {'id': 517, 'market': 'A', 'countryCode': 'US', 'network': 'MNMT', 'sequenceNumber': 396}]","{'id': 15, 'commonName': {'default': 'Capitals'}, 'placeName': {'default': 'Washington'}, 'placeNameWithPreposition': {'default': 'Washington', 'fr': 'de Washington'}, 'abbrev': 'WSH', 'logo': 'https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/WSH_secondary_dark.svg', 'awaySplitSquad': False, 'score': 2}","{'id': 18, 'commonName': {'default': 'Predators'}, 'placeName': {'default': 'Nashville'}, 'placeNameWithPreposition': {'default': 'Nashville', 'fr': 'de Nashville'}, 'abbrev': 'NSH', 'logo': 'https://assets.nhle.com/logos/nhl/svg/NSH_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/NSH_dark.svg', 'homeSplitSquad': False, 'score': 3}","{'number': 3, 'periodType': 'REG', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'REG'},"{'playerId': 8481020, 'firstInitial': {'default': 'J.'}, 'lastName': {'default': 'Annunen'}}","{'playerId': 8474600, 'firstInitial': {'default': 'R.'}, 'lastName': {'default': 'Josi'}}",/video/wsh-at-nsh-recap-6387587253112,/fr/video/wsh-vs-nsh-11-01-2026-resume-6387586586112,/gamecenter/wsh-vs-nsh/2026/01/11/2025020713,/video/wsh-at-nsh-condensed-game-6387586282112,/fr/video/match-condense-capitals-predators-11-01-2026-6387585698112,,,
2025020714,20252026,2,{'default': 'Delta Center'},FALSE,2026-01-12T00:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,"[{'id': 565, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNOH', 'sequenceNumber': 286}, {'id': 558, 'market': 'H', 'countryCode': 'US', 'network': 'Utah16', 'sequenceNumber': 381}]","{'id': 29, 'commonName': {'default': 'Blue Jackets'}, 'placeName': {'default': 'Columbus'}, 'placeNameWithPreposition': {'default': 'Columbus', 'fr': 'de Columbus'}, 'abbrev': 'CBJ', 'logo': 'https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/CBJ_dark.svg', 'awaySplitSquad': False, 'score': 3}","{'id': 68, 'commonName': {'default': 'Mammoth'}, 'placeName': {'default': 'Utah'}, 'placeNameWithPreposition': {'default': 'Utah', 'fr': ""de l'Utah""}, 'abbrev': 'UTA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/UTA_light.svg?season=20252026', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/UTA_dark.svg?season=20252026', 'homeSplitSquad': False, 'score': 2}","{'number': 4, 'periodType': 'OT', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'OT'},"{'playerId': 8482982, 'firstInitial': {'default': 'J.'}, 'lastName': {'default': 'Greaves'}}","{'playerId': 8481716, 'firstInitial': {'default': 'D.'}, 'lastName': {'default': 'Voronkov'}}",/video/cbj-at-uta-recap-6387585295112,/fr/video/cbj-vs-uta-11-01-2026-resume-6387587155112,/gamecenter/cbj-vs-uta/2026/01/11/2025020714,/video/cbj-at-uta-condensed-game-6387587358112,/fr/video/match-condense-blue-jackets-mammoth-11-01-2026-6387586579112,,,
2025020715,20252026,2,"{'default': 'SAP Center at San Jose', 'es': 'SAP Center en San Jose', 'fr': 'SAP Center de San Jose'}",FALSE,2026-01-12T01:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,"[{'id': 282, 'market': 'N', 'countryCode': 'CA', 'network': 'SN', 'sequenceNumber': 21}, {'id': 324, 'market': 'N', 'countryCode': 'US', 'network': 'NHLN', 'sequenceNumber': 35}, {'id': 281, 'market': 'N', 'countryCode': 'CA', 'network': 'TVAS', 'sequenceNumber': 120}, {'id': 314, 'market': 'H', 'countryCode': 'US', 'network': 'NBCSCA', 'sequenceNumber': 393}, {'id': 521, 'market': 'A', 'countryCode': 'US', 'network': 'SCRIPPS', 'sequenceNumber': 657}]","{'id': 54, 'commonName': {'default': 'Golden Knights'}, 'placeName': {'default': 'Vegas'}, 'placeNameWithPreposition': {'default': 'Vegas', 'fr': 'de Vegas'}, 'abbrev': 'VGK', 'logo': 'https://assets.nhle.com/logos/nhl/svg/VGK_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/VGK_dark.svg', 'awaySplitSquad': False, 'score': 7}","{'id': 28, 'commonName': {'default': 'Sharks'}, 'placeName': {'default': 'San Jose'}, 'placeNameWithPreposition': {'default': 'San Jose', 'fr': 'de San Jose'}, 'abbrev': 'SJS', 'logo': 'https://assets.nhle.com/logos/nhl/svg/SJS_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/SJS_dark.svg', 'homeSplitSquad': False, 'score': 2}","{'number': 3, 'periodType': 'REG', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'REG'},"{'playerId': 8482761, 'firstInitial': {'default': 'C.'}, 'lastName': {'default': 'Lindbom'}}","{'playerId': 8478403, 'firstInitial': {'default': 'J.'}, 'lastName': {'default': 'Eichel'}}",/video/vgk-at-sjs-recap-6387587428112,/fr/video/vgk-vs-sjs-11-01-2026-resume-6387588487112,/gamecenter/vgk-vs-sjs/2026/01/11/2025020715,/video/vgk-at-sjs-condensed-game-6387587326112,/fr/video/match-condense-golden-knights-sharks-11-01-2026-6387586223112,,,
2025020716,20252026,2,{'default': 'KeyBank Center'},FALSE,2026-01-13T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,"[{'id': 28, 'market': 'H', 'countryCode': 'US', 'network': 'MSG-B', 'sequenceNumber': 392}, {'id': 521, 'market': 'A', 'countryCode': 'US', 'network': 'SCRIPPS', 'sequenceNumber': 657}]","{'id': 13, 'commonName': {'default': 'Panthers'}, 'placeName': {'default': 'Florida', 'fr': 'Floride'}, 'placeNameWithPreposition': {'default': 'Florida', 'fr': 'de la Floride'}, 'abbrev': 'FLA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/FLA_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/FLA_dark.svg', 'awaySplitSquad': False, 'score': 4}","{'id': 7, 'commonName': {'default': 'Sabres'}, 'placeName': {'default': 'Buffalo'}, 'placeNameWithPreposition': {'default': 'Buffalo', 'fr': 'de Buffalo'}, 'abbrev': 'BUF', 'logo': 'https://assets.nhle.com/logos/nhl/svg/BUF_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/BUF_dark.svg', 'homeSplitSquad': False, 'score': 3}","{'number': 3, 'periodType': 'REG', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'REG'},"{'playerId': 8475683, 'firstInitial': {'default': 'S.'}, 'lastName': {'default': 'Bobrovsky', 'cs': 'Bobrovskij', 'fi': 'Bobrovski', 'sk': 'Bobrovskij'}}","{'playerId': 8478421, 'firstInitial': {'default': 'A.'}, 'lastName': {'default': 'Greer'}}",/video/fla-at-buf-recap-6387634753112,/fr/video/fla-vs-buf-12-01-2026-resume-6387635052112,/gamecenter/fla-vs-buf/2026/01/12/2025020716,/video/fla-at-buf-condensed-game-6387634955112,/fr/video/match-condense-panthers-sabres-12-01-2026-6387634450112,,,
2025020717,20252026,2,{'default': 'Little Caesars Arena'},FALSE,2026-01-13T00:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,"[{'id': 561, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNSO', 'sequenceNumber': 202}, {'id': 562, 'market': 'H', 'countryCode': 'US', 'network': 'FDSNDET', 'sequenceNumber': 282}]","{'id': 12, 'commonName': {'default': 'Hurricanes'}, 'placeName': {'default': 'Carolina', 'fr': 'Caroline'}, 'placeNameWithPreposition': {'default': 'Carolina', 'fr': 'de la Caroline'}, 'abbrev': 'CAR', 'logo': 'https://assets.nhle.com/logos/nhl/svg/CAR_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/CAR_dark.svg', 'awaySplitSquad': False, 'score': 3}","{'id': 17, 'commonName': {'default': 'Red Wings'}, 'placeName': {'default': 'Detroit'}, 'placeNameWithPreposition': {'default': 'Detroit', 'fr': 'de Detroit'}, 'abbrev': 'DET', 'logo': 'https://assets.nhle.com/logos/nhl/svg/DET_light.svg?season=20252026', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/DET_dark.svg?season=20252026', 'homeSplitSquad': False, 'score': 4}","{'number': 4, 'periodType': 'OT', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'OT'},"{'playerId': 8476434, 'firstInitial': {'default': 'J.'}, 'lastName': {'default': 'Gibson'}}","{'playerId': 8477429, 'firstInitial': {'default': 'A.'}, 'lastName': {'default': 'Copp'}}",/video/car-at-det-recap-6387638707112,/fr/video/car-vs-det-12-01-2026-resume-6387639490112,/gamecenter/car-vs-det/2026/01/12/2025020717,/video/car-at-det-condensed-game-6387638536112,/fr/video/match-condense-hurricanes-red-wings-12-01-2026-6387639870112,,,
2025020718,20252026,2,{'default': 'Madison Square Garden'},FALSE,2026-01-13T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,"[{'id': 324, 'market': 'N', 'countryCode': 'US', 'network': 'NHLN', 'sequenceNumber': 35}, {'id': 554, 'market': 'A', 'countryCode': 'US', 'network': 'KHN/Prime', 'sequenceNumber': 348}, {'id': 27, 'market': 'H', 'countryCode': 'US', 'network': 'MSG', 'sequenceNumber': 417}, {'id': 388, 'market': 'A', 'countryCode': 'US', 'network': 'KONG', 'sequenceNumber': 654}]","{'id': 55, 'commonName': {'default': 'Kraken'}, 'placeName': {'default': 'Seattle'}, 'placeNameWithPreposition': {'default': 'Seattle', 'fr': 'de Seattle'}, 'abbrev': 'SEA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/SEA_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/SEA_dark.svg', 'awaySplitSquad': False, 'score': 4}","{'id': 3, 'commonName': {'default': 'Rangers'}, 'placeName': {'default': 'New York'}, 'placeNameWithPreposition': {'default': 'New York', 'fr': 'de New York'}, 'abbrev': 'NYR', 'logo': 'https://assets.nhle.com/logos/nhl/svg/NYR_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/NYR_dark.svg', 'homeSplitSquad': False, 'score': 2}","{'number': 3, 'periodType': 'REG', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'REG'},"{'playerId': 8475831, 'firstInitial': {'default': 'P.'}, 'lastName': {'default': 'Grubauer'}}","{'playerId': 8484800, 'firstInitial': {'default': 'B.'}, 'lastName': {'default': 'Catton'}}",/video/sea-at-nyr-recap-6387634546112,/fr/video/sea-vs-nyr-12-01-2026-resume-6387633387112,/gamecenter/sea-vs-nyr/2026/01/12/2025020718,/video/sea-at-nyr-condensed-game-6387635423112,/fr/video/match-condense-kraken-rangers-12-01-2026-6387634056112,,,
